level_id,episode,mission,vertex_1,vertex_2,angle,line,side,offset
24,3,6,298,297,-16384,355,1,0
24,3,6,299,298,-11547,356,1,0
24,3,6,300,299,0,357,1,0
24,3,6,302,300,16384,361,0,0
24,3,6,297,302,-32768,362,0,0
24,3,6,286,297,16384,358,0,0
24,3,6,320,321,-16384,382,0,0
24,3,6,319,320,0,394,0,0
24,3,6,321,326,-32768,399,0,0
24,3,6,323,324,-32768,395,0,0
24,3,6,326,323,-16384,400,0,0
24,3,6,324,543,16384,679,1,0
24,3,6,321,322,-16384,383,0,0
24,3,6,322,323,-32768,384,0,0
24,3,6,326,321,0,399,1,0
24,3,6,323,326,16384,400,1,0
24,3,6,16,688,22390,13,0,0
24,3,6,272,273,0,331,0,0
24,3,6,688,689,22387,13,0,343
24,3,6,278,272,-16384,343,0,0
24,3,6,279,280,0,338,0,0
24,3,6,280,281,-16384,339,0,0
24,3,6,281,282,-32768,341,0,0
24,3,6,282,279,16384,342,0,0
24,3,6,278,279,0,337,0,0
24,3,6,279,282,-16384,342,1,0
24,3,6,690,278,16384,343,1,64
24,3,6,273,272,-32768,331,1,0
24,3,6,281,273,-16384,340,0,0
24,3,6,282,281,0,341,1,0
24,3,6,272,690,16384,343,1,0
24,3,6,689,637,22389,13,0,572
24,3,6,277,278,-24576,336,0,0
24,3,6,276,277,-32768,335,0,0
24,3,6,642,681,-11085,5,0,1705
24,3,6,274,275,16384,333,0,0
24,3,6,273,274,8192,332,0,0
24,3,6,275,276,24576,334,0,0
15,2,6,378,379,-16384,405,0,0
15,2,6,380,381,16384,406,0,0
15,2,6,379,380,-32768,409,0,0
15,2,6,381,378,0,410,0,0
15,2,6,380,379,0,409,1,0
15,2,6,361,370,16384,393,0,0
15,2,6,370,371,0,394,0,0
15,2,6,371,362,-16384,395,0,0
15,2,6,378,381,-32768,410,1,0
15,2,6,368,353,-24576,390,0,0
15,2,6,351,369,8192,391,0,0
15,2,6,369,368,-8192,392,0,0
15,2,6,353,351,24576,522,0,0
15,2,6,886,378,16384,405,1,32
15,2,6,350,354,-8192,521,0,0
15,2,6,350,351,8192,373,0,0
15,2,6,353,354,-24576,375,0,0
15,2,6,354,350,24576,521,1,0
15,2,6,351,353,-8192,522,1,0
15,2,6,354,355,-16384,376,0,0
15,2,6,379,886,16384,405,1,0
15,2,6,366,364,-32768,387,0,0
15,2,6,363,367,0,388,0,0
15,2,6,367,366,-16384,389,0,0
15,2,6,355,363,-8192,384,0,0
15,2,6,349,350,0,372,0,0
15,2,6,362,349,-8192,383,0,0
15,2,6,364,365,-24576,385,0,0
15,2,6,365,382,-16384,407,0,0
15,2,6,382,339,-24576,528,0,0
15,2,6,339,526,-32768,597,0,0
15,2,6,475,476,-32768,530,0,0
15,2,6,477,352,-32768,532,0,0
15,2,6,476,477,-32768,541,0,0
15,2,6,526,475,-24576,596,0,0
15,2,6,470,471,-8192,524,0,0
15,2,6,471,887,-24576,525,0,0
15,2,6,338,470,8192,527,0,0
15,2,6,338,339,24576,365,0,0
15,2,6,382,470,-8192,523,0,0
15,2,6,470,338,-24576,527,1,0
15,2,6,339,382,8192,528,1,0
15,2,6,573,576,-16384,987,0,0
15,2,6,573,574,0,649,0,0
15,2,6,575,576,-32768,650,0,0
15,2,6,576,573,16384,987,1,0
15,2,6,574,575,-8192,1092,0,0
15,2,6,888,575,-16384,652,0,288
15,2,6,575,574,24576,1092,1,0
15,2,6,568,569,-8192,643,0,0
15,2,6,574,568,16384,651,0,0
15,2,6,569,888,-16384,652,0,0
15,2,6,803,802,-24576,940,0,0
15,2,6,804,805,8192,942,0,0
15,2,6,805,803,-8192,943,0,0
15,2,6,802,804,24576,944,0,0
15,2,6,800,801,-8192,937,0,0
15,2,6,801,573,-8192,938,0,0
15,2,6,801,800,24576,937,1,0
15,2,6,802,801,-24576,939,0,0
15,2,6,800,804,8192,941,0,0
15,2,6,804,802,-8192,944,1,0
15,2,6,522,524,-16384,591,0,0
15,2,6,525,523,-16384,592,0,0
15,2,6,523,522,-16384,593,0,0
15,2,6,569,568,24576,643,1,0
15,2,6,524,569,-32768,653,0,0
15,2,6,568,525,0,654,0,0
15,2,6,484,493,0,988,0,0
15,2,6,480,482,0,537,0,0
15,2,6,483,481,0,538,0,0
15,2,6,481,480,0,539,0,0
15,2,6,484,483,16384,543,0,0
15,2,6,482,493,-16384,549,0,0
15,2,6,493,484,-32768,988,1,0
15,2,6,474,480,-16384,535,0,0
15,2,6,481,479,16384,536,0,0
15,2,6,480,481,-32768,539,1,0
15,2,6,479,474,0,542,0,0
15,2,6,476,473,-16384,531,0,0
15,2,6,478,477,16384,533,0,0
15,2,6,473,478,-32768,540,0,0
15,2,6,477,476,0,541,1,0
15,2,6,473,474,-16384,529,0,0
15,2,6,479,478,16384,534,0,0
15,2,6,478,473,0,540,1,0
15,2,6,474,479,-32768,542,1,0
15,2,6,887,472,-24576,525,0,45
15,2,6,472,338,24576,526,0,0
15,2,6,493,800,-8192,936,0,0
15,2,6,679,680,-16384,793,0,0
15,2,6,687,688,16384,807,0,0
15,2,6,668,674,16384,791,0,0
15,2,6,687,668,-32768,804,0,0
15,2,6,674,688,0,805,0,0
15,2,6,688,687,-16384,807,1,0
15,2,6,829,529,0,982,0,0
15,2,6,528,830,-32768,983,0,0
15,2,6,830,829,16384,985,0,0
15,2,6,529,528,-16384,1068,1,0
15,2,6,680,679,16384,793,1,0
15,2,6,679,829,0,981,0,0
15,2,6,830,680,-32768,984,0,0
15,2,6,829,830,-16384,985,1,0
15,2,6,669,671,-32768,785,0,0
15,2,6,672,673,0,786,0,0
15,2,6,673,669,-16384,792,0,0
15,2,6,681,672,16384,794,0,0
15,2,6,671,682,16384,795,0,0
15,2,6,682,681,16384,796,0,0
15,2,6,668,669,-32768,783,0,0
15,2,6,673,674,0,787,0,0
15,2,6,674,668,-16384,791,1,0
15,2,6,669,673,16384,792,1,0
15,2,6,486,505,16384,989,0,0
15,2,6,504,505,0,564,0,0
15,2,6,486,506,-32768,565,0,0
15,2,6,535,504,16384,604,0,0
15,2,6,506,536,16384,605,0,0
15,2,6,536,535,16384,606,0,0
15,2,6,505,486,-16384,989,1,0
15,2,6,535,536,-16384,606,1,0
15,2,6,881,880,16384,1065,0,0
15,2,6,880,535,0,1066,0,0
15,2,6,536,881,-32768,1067,0,0
15,2,6,527,528,-32768,598,0,0
15,2,6,529,530,0,599,0,0
15,2,6,530,531,-16384,600,0,0
15,2,6,533,527,-16384,602,0,0
15,2,6,528,529,16384,1068,0,0
15,2,6,531,533,-16384,1069,0,0
15,2,6,531,532,0,601,0,0
15,2,6,534,533,-32768,603,0,0
15,2,6,532,534,-16384,607,0,0
15,2,6,533,531,16384,1069,1,0
15,2,6,534,532,16384,607,1,0
15,2,6,532,880,0,1063,0,0
15,2,6,881,534,-32768,1064,0,0
15,2,6,880,881,-16384,1065,1,0
15,2,6,813,814,24576,956,0,0
15,2,6,814,815,8192,957,0,0
15,2,6,815,816,-8192,958,0,0
15,2,6,816,813,-24576,962,0,0
15,2,6,812,817,8192,961,0,0
15,2,6,812,813,24576,955,0,0
15,2,6,816,817,-8192,959,0,0
15,2,6,817,812,-24576,961,1,0
15,2,6,813,816,8192,962,1,0
15,2,6,675,676,16384,788,0,0
15,2,6,676,677,0,789,0,0
15,2,6,677,678,-16384,790,0,0
15,2,6,685,675,0,800,0,0
15,2,6,688,685,16384,806,0,0
15,2,6,678,686,0,801,0,0
15,2,6,686,679,-16384,802,0,0
15,2,6,505,812,8192,954,0,0
15,2,6,360,359,-24576,386,0,0
15,2,6,359,372,24576,396,0,0
15,2,6,372,373,8192,397,0,0
15,2,6,373,360,-8192,398,0,0
15,2,6,346,347,8192,370,0,0
15,2,6,381,889,-16384,406,1,0
15,2,6,347,346,-24576,370,1,0
15,2,6,346,359,24576,380,0,0
15,2,6,360,347,-8192,381,0,0
15,2,6,359,360,8192,386,1,0
15,2,6,345,346,16384,369,0,0
15,2,6,889,380,-16384,406,1,96
15,2,6,357,374,-32768,399,0,0
15,2,6,374,375,16384,400,0,0
15,2,6,375,358,0,401,0,0
15,2,6,358,345,8192,379,0,0
15,2,6,347,348,0,371,0,0
15,2,6,348,361,8192,382,0,0
15,2,6,356,376,-24576,402,0,0
15,2,6,376,377,24576,403,0,0
15,2,6,377,342,8192,404,0,0
15,2,6,342,356,-8192,408,0,0
15,2,6,817,484,8192,960,0,0
15,2,6,352,340,24576,374,0,0
15,2,6,344,357,24576,378,0,0
15,2,6,340,341,-32768,366,0,0
15,2,6,343,344,16384,368,0,0
15,2,6,341,343,24576,520,0,0
15,2,6,342,343,8192,367,0,0
15,2,6,341,356,-24576,377,0,0
15,2,6,356,342,24576,408,1,0
15,2,6,343,341,-8192,520,1,0
15,2,6,552,553,0,626,0,0
15,2,6,554,555,-32768,627,0,0
15,2,6,559,560,-16384,631,0,0
15,2,6,560,554,-16384,632,0,0
15,2,6,561,556,-16384,633,0,0
15,2,6,553,561,-16384,634,0,0
15,2,6,555,571,16384,645,0,0
15,2,6,572,552,16384,648,0,0
15,2,6,571,572,16384,655,0,0
15,2,6,549,548,16384,625,0,0
15,2,6,571,549,-32768,646,0,0
15,2,6,548,572,0,647,0,0
15,2,6,572,571,-16384,655,1,0
15,2,6,890,580,-32768,657,0,192
15,2,6,580,586,16384,664,0,0
15,2,6,586,592,0,675,0,0
15,2,6,555,554,0,627,1,0
15,2,6,592,586,-32768,675,1,0
15,2,6,554,592,-16384,680,0,0
15,2,6,586,595,16384,681,0,0
15,2,6,595,555,0,682,0,0
15,2,6,581,584,-16384,662,0,0
15,2,6,593,590,16384,676,0,0
15,2,6,556,557,0,628,0,0
15,2,6,557,558,-16384,629,0,0
15,2,6,558,559,-32768,630,0,0
15,2,6,558,557,16384,629,1,0
15,2,6,891,892,-16384,676,1,144
15,2,6,587,558,16384,666,0,0
15,2,6,892,593,-16384,676,1,176
15,2,6,593,893,-32768,677,0,0
15,2,6,554,560,16384,632,1,0
15,2,6,560,587,0,667,0,0
15,2,6,893,554,-32768,677,0,56
15,2,6,557,588,16384,668,0,0
15,2,6,894,590,0,671,0,8
15,2,6,590,891,-16384,676,1,0
15,2,6,561,553,16384,634,1,0
15,2,6,588,561,-32768,669,0,0
15,2,6,553,894,0,671,0,0
15,2,6,579,890,-32768,657,0,0
15,2,6,895,579,-16384,661,0,64
15,2,6,592,594,0,678,0,0
15,2,6,584,895,-16384,661,0,0
15,2,6,594,593,16384,679,0,0
15,2,6,582,583,-16384,659,0,0
15,2,6,583,584,-32768,660,0,0
15,2,6,584,581,16384,662,1,0
15,2,6,581,598,0,686,0,0
15,2,6,601,582,0,690,0,0
15,2,6,598,601,0,1062,0,0
15,2,6,516,517,16384,584,0,0
15,2,6,570,551,-16384,644,0,0
15,2,6,596,516,-32768,683,0,0
15,2,6,551,631,-16384,734,0,0
15,2,6,631,596,-16384,735,0,0
15,2,6,517,518,16384,1061,0,0
15,2,6,550,551,-32768,623,0,0
15,2,6,547,550,-16384,624,0,0
15,2,6,551,570,16384,644,1,0
15,2,6,570,547,0,665,0,0
15,2,6,547,548,0,621,0,0
15,2,6,549,550,-32768,622,0,0
15,2,6,550,547,16384,624,1,0
15,2,6,548,549,-16384,625,1,0
15,2,6,517,514,-32768,585,0,0
15,2,6,520,518,0,587,0,0
15,2,6,514,520,16384,594,0,0
15,2,6,518,517,-16384,1061,1,0
15,2,6,515,522,-32768,589,0,0
15,2,6,523,521,0,590,0,0
15,2,6,522,523,16384,593,1,0
15,2,6,521,515,-16384,595,0,0
15,2,6,514,515,-32768,583,0,0
15,2,6,521,520,0,588,0,0
15,2,6,520,514,-16384,594,1,0
15,2,6,515,521,16384,595,1,0
15,2,6,518,519,16384,586,0,0
15,2,6,519,611,0,699,0,0
15,2,6,611,612,0,700,0,0
15,2,6,612,613,0,701,0,0
15,2,6,613,630,-16384,732,0,0
15,2,6,630,570,-16384,733,0,0
15,2,6,624,896,16384,720,0,0
15,2,6,897,627,-16384,723,0,192
15,2,6,627,624,-32768,725,0,0
15,2,6,612,611,-32768,700,1,0
15,2,6,611,624,16384,719,0,0
15,2,6,627,612,-16384,724,0,0
15,2,6,624,627,0,725,1,0
15,2,6,606,607,-32768,695,0,0
15,2,6,616,617,0,704,0,0
15,2,6,617,606,-16384,714,1,0
15,2,6,607,616,16384,715,0,0
15,2,6,607,608,-32768,696,0,0
15,2,6,615,616,0,703,0,0
15,2,6,616,607,-16384,715,1,0
15,2,6,608,615,16384,716,0,0
15,2,6,608,609,-32768,697,0,0
15,2,6,614,615,0,702,0,0
15,2,6,615,608,-16384,716,1,0
15,2,6,609,614,16384,717,0,0
15,2,6,609,610,-32768,698,0,0
15,2,6,614,609,-16384,717,1,0
15,2,6,623,614,0,718,0,0
15,2,6,898,623,16384,721,0,128
15,2,6,577,578,0,656,0,0
15,2,6,578,899,-16384,658,0,0
15,2,6,585,577,16384,663,0,0
15,2,6,589,585,-32768,670,0,0
15,2,6,591,589,-32768,673,0,0
15,2,6,899,581,-16384,658,0,192
15,2,6,590,591,16384,672,0,0
15,2,6,553,552,-32768,626,1,0
15,2,6,585,589,0,670,1,0
15,2,6,589,553,-16384,674,0,0
15,2,6,597,585,16384,684,0,0
15,2,6,552,597,-32768,685,0,0
15,2,6,625,898,16384,721,0,0
15,2,6,610,626,-16384,722,0,0
15,2,6,626,625,-32768,726,0,0
15,2,6,896,625,16384,720,0,40
15,2,6,626,897,-16384,723,0,0
15,2,6,625,626,0,726,1,0
15,2,6,621,622,0,709,0,0
15,2,6,602,621,16384,710,0,0
15,2,6,628,602,16384,729,0,0
15,2,6,622,629,-16384,730,0,0
15,2,6,629,628,-32768,731,0,0
15,2,6,598,599,16384,687,0,0
15,2,6,599,600,0,688,0,0
15,2,6,600,601,-16384,689,0,0
15,2,6,601,598,-32768,1062,1,0
15,2,6,600,599,-32768,688,1,0
15,2,6,599,628,16384,727,0,0
15,2,6,629,600,-16384,728,0,0
15,2,6,628,629,0,731,1,0
15,2,6,602,603,-32768,691,0,0
15,2,6,620,621,0,708,0,0
15,2,6,621,602,-16384,710,1,0
15,2,6,603,620,16384,711,0,0
15,2,6,603,604,-32768,692,0,0
15,2,6,619,620,0,707,0,0
15,2,6,620,603,-16384,711,1,0
15,2,6,604,619,16384,712,0,0
15,2,6,604,605,-32768,693,0,0
15,2,6,618,619,0,706,0,0
15,2,6,619,604,-16384,712,1,0
15,2,6,605,618,16384,713,0,0
15,2,6,605,606,-32768,694,0,0
15,2,6,617,618,0,705,0,0
15,2,6,618,605,-16384,713,1,0
15,2,6,606,617,16384,714,0,0
15,2,6,56,900,-13481,63,0,0
15,2,6,78,56,4836,81,0,0
15,2,6,56,78,-27931,81,1,0
15,2,6,78,901,-32768,82,1,0
15,2,6,95,96,-8192,106,0,0
15,2,6,114,115,16384,125,0,0
15,2,6,77,902,1911,80,1,0
15,2,6,93,94,-24576,104,0,0
15,2,6,94,95,-16384,105,0,0
15,2,6,96,97,0,107,0,0
15,2,6,97,98,8192,108,0,0
15,2,6,98,99,16384,109,0,0
15,2,6,99,100,24576,110,0,0
15,2,6,100,93,-32768,111,0,0
15,2,6,109,110,-24576,120,0,0
15,2,6,121,122,8192,132,0,0
15,2,6,110,111,-16384,121,0,0
15,2,6,111,112,-8192,122,0,0
15,2,6,112,113,0,123,0,0
15,2,6,113,114,8192,124,0,0
15,2,6,115,116,24576,126,0,0
15,2,6,116,109,-32768,127,0,0
15,2,6,91,92,24576,102,0,0
15,2,6,117,118,-24576,128,0,0
15,2,6,118,119,-16384,129,0,0
15,2,6,119,120,-8192,130,0,0
15,2,6,120,121,0,131,0,0
15,2,6,122,123,16384,133,0,0
15,2,6,123,124,24576,134,0,0
15,2,6,124,117,-32768,135,0,0
15,2,6,59,79,-4836,83,0,0
15,2,6,90,91,16384,101,0,0
15,2,6,101,102,-24576,112,0,0
15,2,6,59,903,16384,67,0,0
15,2,6,904,59,27931,83,1,178
15,2,6,86,87,-16384,97,0,0
15,2,6,905,904,27931,83,1,119
15,2,6,87,88,-8192,98,0,0
15,2,6,85,86,-24576,96,0,0
15,2,6,88,89,0,99,0,0
15,2,6,89,90,8192,100,0,0
15,2,6,92,85,-32768,103,0,0
15,2,6,901,79,-32768,82,1,8
15,2,6,79,905,27931,83,1,0
15,2,6,104,105,0,115,0,0
15,2,6,102,103,-16384,113,0,0
15,2,6,103,104,-8192,114,0,0
15,2,6,105,106,8192,116,0,0
15,2,6,106,107,16384,117,0,0
15,2,6,107,108,24576,118,0,0
15,2,6,108,101,-32768,119,0,0
15,2,6,130,906,-16384,149,0,0
15,2,6,137,135,-32768,153,0,0
15,2,6,138,139,0,155,0,0
15,2,6,139,130,-8192,163,0,0
15,2,6,907,138,8507,164,0,140
15,2,6,135,136,-16384,152,0,0
15,2,6,208,206,16384,226,0,0
15,2,6,906,131,-16384,149,0,64
15,2,6,131,132,-32768,150,0,0
15,2,6,132,137,16384,154,0,0
15,2,6,140,145,16384,162,0,0
15,2,6,145,907,8507,164,0,0
15,2,6,206,207,-32768,225,0,0
15,2,6,209,208,0,227,0,0
15,2,6,207,209,-16384,228,0,0
15,2,6,207,206,0,225,1,0
15,2,6,206,208,-16384,226,1,0
15,2,6,208,209,-32768,227,1,0
15,2,6,209,207,16384,228,1,0
15,2,6,66,67,-16384,72,0,0
15,2,6,902,66,1909,80,1,78
15,2,6,67,56,-16384,145,0,0
15,2,6,128,129,16384,148,0,0
15,2,6,129,140,0,156,0,0
15,2,6,56,67,16384,145,1,0
15,2,6,128,56,-32768,146,0,0
15,2,6,67,129,0,147,0,0
15,2,6,129,128,-16384,148,1,0
15,2,6,132,131,0,150,1,0
15,2,6,131,141,-16384,157,0,0
15,2,6,142,132,16384,158,0,0
15,2,6,141,143,-32768,159,0,0
15,2,6,144,142,-32768,160,0,0
15,2,6,143,144,-32768,161,0,0
15,2,6,133,134,-32768,151,0,0
15,2,6,136,133,-24576,165,0,0
15,2,6,134,128,27353,166,0,0
15,2,6,75,74,-32768,78,1,0
15,2,6,126,75,-16384,142,0,0
15,2,6,74,127,16384,143,0,0
15,2,6,127,126,0,144,0,0
15,2,6,72,73,0,77,0,0
15,2,6,73,126,-16384,140,0,0
15,2,6,127,72,16384,141,0,0
15,2,6,126,127,-32768,144,1,0
15,2,6,76,83,0,90,0,0
15,2,6,84,77,0,93,0,0
15,2,6,83,84,0,95,1,0
15,2,6,61,62,-5826,68,0,0
15,2,6,76,65,30858,79,0,0
15,2,6,62,76,-21673,89,0,0
15,2,6,65,820,16384,968,0,0
15,2,6,820,821,16384,969,0,0
15,2,6,821,61,16384,970,0,0
15,2,6,83,62,21673,91,0,0
15,2,6,908,83,-32768,95,0,132
15,2,6,63,64,5826,69,0,0
15,2,6,66,77,-30858,80,0,0
15,2,6,77,63,21673,92,0,0
15,2,6,64,818,-16384,965,0,0
15,2,6,818,819,-16384,966,0,0
15,2,6,819,66,-16384,967,0,0
15,2,6,64,63,-26941,69,1,0
15,2,6,69,64,-13028,74,0,0
15,2,6,71,69,6469,76,0,0
15,2,6,62,63,0,70,0,0
15,2,6,63,84,-21673,94,0,0
15,2,6,84,908,-32768,95,0,0
15,2,6,62,909,26941,68,1,0
15,2,6,63,62,-32768,70,1,0
15,2,6,74,75,0,78,0,0
15,2,6,125,82,-32768,136,0,0
15,2,6,75,125,-16384,138,0,0
15,2,6,82,74,16384,139,0,0
15,2,6,82,125,0,136,1,0
15,2,6,125,71,0,137,0,0
15,2,6,909,61,26941,68,1,8
15,2,6,61,68,13028,73,0,0
15,2,6,68,70,-6469,75,0,0
15,2,6,70,82,0,86,0,0
15,2,6,903,60,16384,67,0,363
15,2,6,60,65,16384,71,0,0
15,2,6,65,76,-1909,79,1,0
15,2,6,807,808,-8192,947,0,0
15,2,6,808,809,-24576,948,0,0
15,2,6,809,810,24576,949,0,0
15,2,6,810,807,8192,953,0,0
15,2,6,576,806,-24576,945,0,0
15,2,6,806,811,-24576,952,0,0
15,2,6,806,807,-8192,946,0,0
15,2,6,810,811,24576,950,0,0
15,2,6,811,806,8192,952,1,0
15,2,6,807,810,-24576,953,1,0
15,2,6,485,488,-8192,572,0,0
15,2,6,485,486,16384,544,0,0
15,2,6,490,488,-32768,547,0,0
15,2,6,488,485,24576,572,1,0
15,2,6,811,491,-24576,951,0,0
15,2,6,491,490,-32768,986,0,0
15,2,6,910,485,8192,545,0,1108
15,2,6,680,683,-16384,797,0,0
15,2,6,683,670,-32768,798,0,0
15,2,6,667,684,-32768,799,0,0
15,2,6,684,687,16384,803,0,0
15,2,6,642,643,0,743,0,0
15,2,6,661,642,24576,772,0,0
15,2,6,643,661,-24576,773,0,0
15,2,6,642,661,-8192,772,1,0
15,2,6,660,642,8192,779,0,0
15,2,6,663,660,22517,780,1,0
15,2,6,638,911,-32768,739,0,0
15,2,6,542,646,-8192,746,0,0
15,2,6,646,638,-25651,754,0,0
15,2,6,912,638,26056,740,0,102
15,2,6,638,646,7116,754,1,0
15,2,6,632,633,-16384,736,0,0
15,2,6,640,639,16384,741,0,0
15,2,6,647,632,-8192,748,0,0
15,2,6,639,647,10557,755,0,0
15,2,6,633,913,-32768,761,0,0
15,2,6,646,647,-8192,747,0,0
15,2,6,647,639,-22210,755,1,0
15,2,6,639,912,26056,740,0,0
15,2,6,643,650,-8192,756,0,0
15,2,6,661,643,8192,773,1,0
15,2,6,650,662,-22517,774,0,0
15,2,6,914,640,0,742,0,13
15,2,6,656,657,-16384,767,0,0
15,2,6,662,656,-8192,775,0,0
15,2,6,650,656,-16384,766,0,0
15,2,6,662,650,10250,774,1,0
15,2,6,656,662,24576,775,1,0
15,2,6,634,915,16384,737,0,0
15,2,6,916,644,-16384,745,0,48
15,2,6,917,634,-32768,763,0,64
15,2,6,644,645,0,744,0,0
15,2,6,655,917,-32768,763,0,0
15,2,6,645,655,-15086,764,0,0
15,2,6,641,914,0,742,0,0
15,2,6,913,654,-32768,761,0,109
15,2,6,654,641,15086,765,0,0
15,2,6,652,653,-26856,759,0,0
15,2,6,653,651,26856,760,0,0
15,2,6,657,652,-16384,768,0,0
15,2,6,651,658,16384,769,0,0
15,2,6,664,657,-10101,777,0,0
15,2,6,658,664,10101,778,0,0
15,2,6,645,651,8192,757,0,0
15,2,6,651,653,-5911,760,1,0
15,2,6,918,645,17685,764,1,32
15,2,6,652,641,-8192,758,0,0
15,2,6,653,652,5911,759,1,0
15,2,6,654,655,-32768,762,0,0
15,2,6,655,918,17667,764,1,0
15,2,6,641,654,-17681,765,1,0
15,2,6,657,664,22666,777,1,0
15,2,6,659,660,16384,771,0,0
15,2,6,663,659,-24576,776,0,0
15,2,6,660,663,-10250,780,0,0
15,2,6,658,659,16384,770,0,0
15,2,6,659,663,8192,776,1,0
15,2,6,664,658,-22666,778,1,0
15,2,6,919,540,0,609,0,64
15,2,6,541,542,0,611,0,0
15,2,6,540,541,0,619,0,0
15,2,6,911,636,-32768,739,0,104
15,2,6,540,537,16384,610,0,0
15,2,6,543,541,-16384,612,0,0
15,2,6,537,543,0,618,0,0
15,2,6,541,540,-32768,619,1,0
15,2,6,491,492,-16384,548,0,0
15,2,6,507,490,16384,566,0,0
15,2,6,545,507,-32768,616,0,0
15,2,6,492,546,-32768,617,0,0
15,2,6,490,491,0,986,1,0
15,2,6,538,545,16384,614,0,0
15,2,6,546,544,-16384,615,0,0
15,2,6,544,538,-32768,620,0,0
15,2,6,537,538,16384,608,0,0
15,2,6,544,543,-16384,613,0,0
15,2,6,543,537,-32768,618,1,0
15,2,6,538,544,0,620,1,0
15,2,6,487,920,-11547,568,0,0
15,2,6,487,910,8192,545,0,0
15,2,6,488,921,-24576,546,0,0
15,2,6,920,487,21220,568,1,17
15,2,6,922,487,7855,576,0,105
15,2,6,665,666,-32768,781,0,0
15,2,6,666,667,16384,782,0,0
15,2,6,670,665,-16384,784,0,0
15,2,6,915,635,16384,737,0,216
15,2,6,637,916,-16384,745,0,0
15,2,6,635,648,8192,749,0,0
15,2,6,648,637,-10557,753,0,0
15,2,6,539,919,0,609,0,0
15,2,6,649,539,8192,751,0,0
15,2,6,636,649,25651,752,0,0
15,2,6,636,637,-26056,738,0,0
15,2,6,648,649,8192,750,0,0
15,2,6,649,636,-7116,752,1,0
15,2,6,637,648,22210,753,1,0
15,2,6,923,59,13481,66,0,99
15,2,6,174,450,16384,493,0,0
15,2,6,450,451,16384,494,0,0
15,2,6,469,924,-16384,518,0,0
15,2,6,176,469,0,519,0,0
15,2,6,451,445,16384,1026,0,0
15,2,6,175,176,0,190,0,0
15,2,6,445,446,-32768,485,0,0
15,2,6,447,175,16384,487,0,0
15,2,6,336,337,16384,364,0,0
15,2,6,446,336,-32768,486,0,0
15,2,6,337,447,0,488,0,0
15,2,6,424,425,16384,460,0,0
15,2,6,425,426,0,461,0,0
15,2,6,426,427,-16384,462,0,0
15,2,6,428,429,-16384,463,0,0
15,2,6,429,430,-32768,464,0,0
15,2,6,430,431,16384,465,0,0
15,2,6,387,388,-16384,415,0,0
15,2,6,427,439,0,475,0,0
15,2,6,439,387,-8192,476,0,0
15,2,6,388,440,-24576,477,0,0
15,2,6,440,428,-32768,478,0,0
15,2,6,337,336,-16384,364,1,0
15,2,6,388,387,16384,415,1,0
15,2,6,387,337,0,418,0,0
15,2,6,336,388,-32768,419,0,0
15,2,6,452,453,16384,560,0,0
15,2,6,454,452,-32768,573,0,0
15,2,6,453,455,0,574,0,0
15,2,6,455,454,-16384,1084,0,0
15,2,6,421,436,0,470,0,0
15,2,6,453,421,16384,496,0,0
15,2,6,436,455,-16384,498,0,0
15,2,6,455,453,-32768,574,1,0
15,2,6,433,420,-32768,471,0,0
15,2,6,420,452,16384,495,0,0
15,2,6,454,433,-16384,497,0,0
15,2,6,452,454,0,573,1,0
15,2,6,423,424,0,459,0,0
15,2,6,431,432,-32768,466,0,0
15,2,6,432,423,23421,474,0,0
15,2,6,435,422,-32768,469,0,0
15,2,6,423,432,-9346,474,1,0
15,2,6,432,457,-16384,501,0,0
15,2,6,457,435,-16384,502,0,0
15,2,6,422,458,16384,503,0,0
15,2,6,458,423,16384,504,0,0
15,2,6,421,422,16384,458,0,0
15,2,6,435,436,-16384,468,0,0
15,2,6,422,435,0,469,1,0
15,2,6,436,421,-32768,470,1,0
15,2,6,496,497,-16384,553,0,0
15,2,6,497,498,-32768,554,0,0
15,2,6,502,501,-16384,558,0,0
15,2,6,503,502,0,559,0,0
15,2,6,501,496,-16384,562,0,0
15,2,6,498,503,11547,567,0,0
15,2,6,495,496,-32768,552,0,0
15,2,6,501,500,0,557,0,0
15,2,6,500,495,-16384,561,0,0
15,2,6,496,501,16384,562,1,0
15,2,6,452,494,-32768,550,0,0
15,2,6,499,453,0,555,0,0
15,2,6,453,452,-16384,560,1,0
15,2,6,494,499,16384,563,0,0
15,2,6,494,495,-32768,551,0,0
15,2,6,500,499,0,556,0,0
15,2,6,495,500,16384,561,1,0
15,2,6,499,494,-16384,563,1,0
15,2,6,503,498,-21220,567,1,0
15,2,6,512,513,11547,571,0,0
15,2,6,498,512,30402,577,0,0
15,2,6,513,503,-4117,581,0,0
15,2,6,510,511,1875,570,0,0
15,2,6,513,512,-21220,571,1,0
15,2,6,511,513,-8192,578,0,0
15,2,6,512,510,23708,582,0,0
15,2,6,508,509,-2777,569,0,0
15,2,6,511,510,-30892,570,1,0
15,2,6,509,511,-16384,579,0,0
15,2,6,510,508,16384,580,0,0
15,2,6,920,489,-11547,568,0,53
15,2,6,509,508,29990,569,1,0
15,2,6,489,509,-24027,575,0,0
15,2,6,508,922,7855,576,0,0
15,2,6,921,489,-24576,546,0,1176
15,2,6,489,920,21220,568,1,0
15,2,6,312,168,23095,323,0,0
15,2,6,195,168,8192,204,0,0
